,Rate,Review,Price,QtyLeft,Sold
1151,5,193,10,490,266
1152,5,1524,35,983,2034
1153,,,7,494,
1154,5,5919,51,483,8215
1155,5,4611,35,983,6507
1156,5,527,35,983,705
1157,5,532,10,490,755
1158,5,24521,51,483,39368
1159,5,26803,51,483,45147
1160,5,3458,51,483,4679
1161,5,2980,10,490,4070
1162,,,164,996,
1163,5,14026,51,483,20770
1164,,,7,494,
1165,5,267,10,490,370
1166,5,12317,51,483,17763
1167,,,164,996,
1168,5,28233,51,483,47220
1169,5,163,35,983,239
1170,5,2753,10,490,3719
1171,5,5715,10,490,8292
1172,5,8650,51,483,12577
1173,,,7,494,
1174,,,7,494,
1175,5,26422,51,483,44299
1176,5,21043,51,483,32577
1177,5,19234,51,483,30944
1178,,,86,988,
1179,5,947,143,993,1298
1180,5,4783,10,490,6997
1181,5,29209,51,483,49893
1182,5,20114,51,483,31277
1183,5,1616,143,993,2214
1184,5,12208,51,483,17979
1185,5,142,143,993,209
1186,,,86,988,
1187,,,7,494,
1188,5,2999,51,483,4018
1189,,,7,494,
1190,5,19606,51,483,30148
1191,,,86,988,
1192,5,6128,35,983,8913
1193,5,1708,35,983,2470
1194,5,1335,35,983,1860
1195,5,5218,35,983,7162
1196,5,14440,51,483,21086
1197,5,5262,35,983,7478
1198,,,164,996,
1199,5,6615,35,983,9450
1200,5,23507,51,483,38425
1201,5,2582,10,490,3521
1202,,,86,988,
1203,,,7,494,
1204,5,17995,51,483,27631
1205,5,559,143,993,744
1206,,,86,988,
1207,5,461,51,483,650
1208,5,5633,10,490,7655
1209,5,3950,10,490,5486
1210,5,2763,35,983,3845
1211,5,13894,51,483,20125
1212,5,8753,51,483,12336
1213,,,7,494,
1214,5,2489,10,490,3480
1215,,,7,494,
1216,5,5548,51,483,7774
1217,5,7825,51,483,11472
1218,,,164,996,
1219,5,1175,10,490,1639
1220,5,4213,10,490,5854
1221,5,994,35,983,1356
1222,,,7,494,
1223,,,164,996,
1224,5,2308,10,490,3327
1225,,,86,988,
1226,5,3365,10,490,4504
1227,5,1299,10,490,1865
1228,,,164,996,
1229,,,164,996,
1230,,,7,494,
1231,,,7,494,
1232,5,488,143,993,673
1233,5,12991,51,483,19771
1234,5,25967,51,483,42082
1235,5,8341,51,483,12174
1236,5,6358,35,983,8756
1237,5,5654,35,983,7885
1238,5,3716,35,983,5222
1239,4.9,801,3,53,1140
1240,5,880,35,983,1170
1241,5,3821,10,490,5528
1242,5,11306,51,483,16834
1243,5,5406,35,983,7865
1244,,,86,988,
1245,5,3036,51,483,4191
1246,,,7,494,
1247,5,6353,10,490,8745
1248,5,6214,35,983,8516
1249,5,66,51,483,93
1250,,,164,996,
1251,5,3753,35,983,5294
1252,5,6623,35,983,9437
1253,5,3210,35,983,4383
1254,5,158,143,993,225
1255,5,17521,51,483,27196
1256,,,86,988,
1257,5,2571,10,490,3437
1258,,,164,996,
1259,5,19013,51,483,30290
1260,5,2476,10,490,3604
1261,5,11533,51,483,16688
1262,5,5672,10,490,7775
1263,4.8,5448,14,440,7689
1264,5,3495,10,490,5007
1265,5,6143,35,983,8304
1266,5,2131,35,983,3044
1267,5,1112,35,983,1545
1268,5,12835,51,483,18950
1269,5,24116,51,483,39699
1270,5,5470,35,983,7803
1271,5,1437,10,490,1976
1272,5,4736,10,490,6559
1273,,,86,988,
1274,,,7,494,
1275,4.9,638,3,53,901
1276,5,5882,35,983,7999
1277,,,164,996,
1278,,,86,988,
1279,5,13928,51,483,20902
1280,5,942,10,490,1277
1281,,,7,494,
1282,5,4408,35,983,6345
1283,,,164,996,
1284,,,7,494,
1285,5,2641,51,483,3618
1286,5,4073,35,983,5484
1287,5,1829,10,490,2586
1288,5,1009,51,483,1459
1289,,,164,996,
1290,5,4045,35,983,5795
1291,5,4329,10,490,6159
1292,5,2135,10,490,2970
1293,5,2098,143,993,2948
1294,5,2139,10,490,2951
1295,5,18411,51,483,27370
1296,5,3026,10,490,4260
1297,5,24530,51,483,38898
1298,,,86,988,
1299,,,7,494,
1300,,,86,988,
1301,5,1200,10,490,1624
1302,5,1034,143,993,1389
1303,5,6815,51,483,9957
1304,,,86,988,
1305,5,914,10,490,1214
1306,,,164,996,
1307,5,6890,51,483,9901
1308,5,78,35,983,109
1309,5,5564,10,490,7949
1310,5,20310,51,483,33105
1311,,,164,996,
1312,,,7,494,
1313,,,164,996,
1314,5,5725,10,490,8251
1315,5,3528,35,983,4800
1316,,,164,996,
1317,,,86,988,
1318,5,6411,51,483,8704
1319,,,7,494,
1320,,,7,494,
1321,5,4017,35,983,5809
1322,,,164,996,
1323,,,86,988,
1324,,,86,988,
1325,5,22260,51,483,36198
1326,5,2929,35,983,4014
1327,5,1613,35,983,2166
1328,5,2716,35,983,3904
1329,,,7,494,
1330,,,7,494,
1331,,,164,996,
1332,5,4067,35,983,5535
1333,5,5348,10,490,7435
1334,5,4852,10,490,6864
1335,,,86,988,
1336,5,5217,35,983,7354
1337,5,27410,51,483,47216
1338,5,2008,35,983,2769
1339,5,736,10,490,1001
1340,,,86,988,
1341,,,7,494,
1342,5,5626,10,490,8154
1343,,,7,494,
1344,5,367,143,993,521
1345,5,11870,51,483,16795
1346,5,29101,51,483,49429
1347,5,2940,35,983,4137
1348,,,164,996,
1349,5,1844,35,983,2476
1350,5,1933,143,993,2795
1351,5,11525,51,483,16737
1352,5,26633,51,483,45077
1353,5,13739,51,483,19473
1354,,,86,988,
1355,5,3435,10,490,4648
1356,5,953,10,490,1265
1357,,,7,494,
1358,5,306,143,993,418
1359,5,4135,10,490,5816
1360,5,1389,10,490,1871
1361,5,21709,51,483,35989
1362,5,585,10,490,803
1363,5,17604,51,483,27666
1364,5,1043,143,993,1394
1365,,,7,494,
1366,5,22156,51,483,36224
1367,5,3789,35,983,5235
1368,5,5338,35,983,7272
1369,5,7591,51,483,10821
1370,,,7,494,
1371,5,2035,10,490,2816
1372,,,86,988,
1373,,,86,988,
1374,5,14821,51,483,22729
1375,5,1125,143,993,1554
1376,5,68,10,490,102
1377,5,5156,10,490,6905
1378,5,106,143,993,149
1379,5,19695,51,483,29759
1380,5,28550,51,483,48469
1381,5,13708,51,483,19959
1382,,,7,494,
1383,,,7,494,
1384,5,6612,10,490,8975
1385,5,6907,51,483,9391
1386,5,2837,35,983,3913
1387,5,1035,35,983,1488
1388,5,18109,51,483,27703
1389,5,3062,35,983,4457
1390,5,16404,51,483,25512
1391,,,86,988,
1392,5,12298,51,483,18637
1393,,,164,996,
1394,,,164,996,
1395,5,912,10,490,1271
1396,5,5772,35,983,8251
1397,5,20070,51,483,30344
1398,5,1843,10,490,2657
1399,5,25959,51,483,42450
1400,,,86,988,
1401,5,18037,51,483,27351
1402,5,4407,35,983,6269
1403,,,7,494,
1404,,,164,996,
1405,4.9,3271,3,53,4515
1406,,,86,988,
1407,,,86,988,
1408,5,234,143,993,317
1409,5,3570,10,490,4753
1410,5,134,143,993,191
1411,5,1139,3,195,1611
1412,,,7,494,
1413,,,164,996,
1414,5,25496,51,483,42223
1415,5,9435,51,483,13306
1416,,,164,996,
1417,,,164,996,
1418,5,5655,10,490,8299
1419,5,13706,51,483,19553
1420,5,21001,51,483,34344
1421,5,26907,51,483,46362
1422,,,86,988,
1423,,,164,996,
1424,5,3104,51,483,4437
1425,,,7,494,
1426,5,2431,35,983,3229
1427,5,489,10,490,671
1428,4.9,3096,3,53,4454
1429,5,5038,10,490,7287
1430,5,12964,51,483,18754
1431,5,1515,143,993,2087
1432,5,3949,10,490,5763
1433,5,3624,10,490,5229
1434,,,86,988,
1435,5,3838,10,490,5103
1436,,,7,494,
1437,,,164,996,
1438,,,164,996,
1439,,,164,996,
1440,5,15091,51,483,23243
1441,,,164,996,
1442,5,2284,10,490,3070
1443,5,12295,51,483,18162
1444,5,11047,51,483,16530
1445,,,164,996,
1446,5,3567,35,983,4762
1447,5,4018,51,483,5459
1448,5,13063,51,483,19879
1449,5,745,10,490,1016
1450,,,164,996,
1451,5,10499,51,483,15160
1452,5,9660,51,483,13998
1453,,,86,988,
1454,5,1807,143,993,2433
1455,5,640,51,483,874
1456,5,26667,51,483,44481
1457,,,86,988,
1458,5,4987,35,983,7134
1459,5,64,10,490,88
1460,4.6,2268,7,53165,3141
1461,,,7,494,
1462,5,29851,51,483,54849
1463,5,13335,51,483,20069
1464,5,3536,35,983,4932
1465,5,20185,51,483,30825
1466,,,7,494,
1467,4.9,1292,3,53,1780
1468,,,7,494,
1469,5,3705,10,490,5209
1470,5,2798,35,983,4041
1471,5,6109,51,483,8946
1472,,,7,494,
1473,5,6221,10,490,8718
1474,5,436,10,490,628
1475,,,86,988,
1476,5,2915,35,983,4078
1477,4.6,2046,7,53165,2901
1478,,,164,996,
1479,5,5326,35,983,7109
1480,5,2869,35,983,3835
1481,5,1066,35,983,1496
1482,5,3460,51,483,4850
1483,5,305,143,993,444
1484,,,86,988,
1485,,,164,996,
1486,5,1185,143,993,1641
1487,5,28285,51,483,50888
1488,5,2022,35,983,2834
1489,5,4546,51,483,6259
1490,,,86,988,
1491,5,18736,51,483,28736
1492,5,24872,51,483,42783
1493,4.6,2285,7,53165,3228
1494,5,13966,51,483,20940
1495,,,164,996,
1496,5,9381,51,483,13866
1497,,,164,996,
1498,,,86,988,
1499,5,10435,51,483,14811
1500,,,164,996,
1501,,,164,996,
1502,5,3268,51,483,4738
1503,,,86,988,
1504,5,5107,35,983,7450
1505,5,4892,35,983,6791
1506,5,1727,10,490,2486
1507,5,27902,51,483,46587
1508,5,12385,51,483,17277
1509,5,26841,51,483,44189
1510,5,2696,35,983,3825
1511,5,3820,10,490,5111
1512,5,2719,51,483,3958
1513,,,7,494,
1514,5,24698,51,483,39358
1515,5,5660,51,483,8225
1516,4.6,3203,7,53165,4401
1517,5,3863,35,983,5424
1518,5,5883,35,983,8034
1519,5,29413,51,483,49832
1520,,,86,988,
1521,5,1437,10,490,2064
1522,,,164,996,
1523,,,7,494,
1524,5,18514,51,483,28046
1525,5,1850,10,490,2619
1526,5,26364,51,483,43588
1527,5,26977,51,483,47815
1528,5,5043,35,983,6884
1529,5,25173,51,483,42159
1530,5,4732,10,490,6841
1531,5,3350,10,490,4869
1532,,,86,988,
1533,5,1066,10,490,1440
1534,,,86,988,
1535,,,7,494,
1536,,,7,494,
1537,5,24609,51,483,39285
1538,5,2236,10,490,3256
1539,5,16637,51,483,25315
1540,,,164,996,
1541,5,28835,51,483,52592
1542,5,8123,51,483,11932
1543,,,164,996,
1544,,,7,494,
1545,,,86,988,
1546,4.8,6438,14,440,9207
1547,5,20962,51,483,34483
1548,5,3190,10,490,4400
1549,5,5156,51,483,7189
1550,5,28097,51,483,47233
1551,,,7,494,
1552,5,26662,51,483,44494
1553,,,86,988,
1554,5,11146,51,483,16698
1555,,,164,996,
1556,5,9737,51,483,13699
1557,5,15153,51,483,22831
1558,5,16584,51,483,25578
1559,5,2130,35,983,2847
1560,5,4627,10,490,6437
1561,5,898,35,983,1276
1562,,,86,988,
1563,,,7,494,
1564,5,18864,51,483,28976
1565,5,22736,51,483,35600
1566,5,721,35,983,1029
1567,,,86,988,
1568,5,916,35,983,1222
1569,,,164,996,
1570,5,5200,51,483,7465
1571,,,86,988,
1572,5,1418,51,483,1949
1573,,,7,494,
1574,5,5143,10,490,7015
1575,5,466,35,983,659
1576,5,10426,51,483,14706
1577,,,164,996,
1578,5,1671,10,490,2213
1579,5,11857,51,483,16774
1580,,,164,996,
1581,,,164,996,
1582,5,1637,10,490,2331
1583,5,985,35,983,1356
1584,5,12605,51,483,18978
1585,5,18814,51,483,29851
1586,5,4264,35,983,5835
1587,5,18724,51,483,28311
1588,,,86,988,
1589,,,164,996,
1590,,,7,494,
1591,5,4427,35,983,6328
1592,,,164,996,
1593,5,3385,51,483,4593
1594,4.9,4820,21,91434,6440
1595,,,164,996,
1596,5,1181,35,983,1600
1597,,,7,494,
1598,5,2115,35,983,2985
1599,5,9741,51,483,13595
1600,5,418,10,490,573
1601,5,3031,51,483,4267
1602,5,3849,10,490,5271
1603,5,8580,51,483,12426
1604,5,573,51,483,808
1605,,,86,988,
1606,,,164,996,
1607,,,164,996,
1608,5,29552,51,483,52178
1609,5,3009,10,490,4281
1610,5,14039,51,483,20220
1611,5,4699,51,483,6720
1612,5,2751,35,983,3908
1613,5,23892,51,483,38266
1614,,,7,494,
1615,5,886,35,983,1214
1616,5,14902,51,483,21564
1617,5,1604,35,983,2204
1618,5,3979,51,483,5549
1619,,,86,988,
1620,5,2005,35,983,2680
1621,5,2124,10,490,3079
1622,,,86,988,
1623,5,4460,51,483,6256
1624,,,7,494,
1625,,,86,988,
1626,5,23528,51,483,38884
1627,,,164,996,
1628,5,11674,51,483,16549
1629,5,1366,10,490,1817
1630,,,7,494,
1631,5,4467,10,490,6339
1632,5,2505,10,490,3393
1633,5,4808,35,983,7020
1634,5,2685,35,983,3758
1635,,,86,988,
1636,,,7,494,
1637,5,9023,51,483,12775
1638,5,6517,35,983,8821
1639,,,86,988,
1640,5,5859,35,983,8317
1641,5,2880,35,983,4179
1642,,,7,494,
1643,5,2934,10,490,4062
1644,,,7,494,
1645,,,7,494,
1646,,,7,494,
1647,,,164,996,
1648,,,164,996,
1649,5,263,143,993,367
1650,,,7,494,
1651,,,7,494,
1652,,,7,494,
1653,5,15867,51,483,23695
1654,5,9844,51,483,13563
1655,5,3314,35,983,4464
1656,5,3616,35,983,5080
1657,5,7543,51,483,10199
1658,5,2945,35,983,4270
1659,5,9257,51,483,13749
1660,5,166,10,490,238
1661,5,3326,35,983,4710
1662,5,9355,51,483,13597
1663,5,4175,10,490,5855
1664,,,86,988,
1665,5,739,10,490,1027
1666,5,22356,51,483,36392
1667,5,2137,51,483,3096
1668,5,27528,51,483,45887
1669,,,86,988,
1670,5,27103,51,483,45070
1671,,,86,988,
1672,5,16025,51,483,24052
1673,,,86,988,
1674,5,18673,51,483,28356
1675,5,5066,35,983,7279
1676,,,164,996,
1677,5,304,51,483,405
1678,5,9532,51,483,14100
1679,,,7,494,
1680,5,6329,35,983,8580
1681,5,22179,51,483,35672
1682,5,2209,3,195,3135
1683,5,847,143,993,1171
1684,5,7538,51,483,11065
1685,,,7,494,
1686,,,164,996,
1687,5,20786,51,483,34104
1688,5,7468,51,483,10638
1689,,,164,996,
1690,,,164,996,
1691,5,2130,10,490,2930
1692,5,2638,51,483,3544
1693,5,19201,51,483,30256
1694,5,13411,51,483,19388
1695,,,7,494,
1696,,,164,996,
1697,,,164,996,
1698,5,24832,51,483,41559
1699,5,11567,51,483,17131
1700,5,1928,143,993,2712
1701,,,164,996,
1702,5,11752,51,483,17219
1703,,,7,494,
1704,,,86,988,
1705,5,7483,51,483,10084
1706,5,845,10,490,1128
1707,5,6448,10,490,8756
1708,5,1179,143,993,1577
1709,5,4806,10,490,6993
1710,,,7,494,
1711,,,164,996,
1712,5,3947,51,483,5304
1713,5,20471,51,483,31730
1714,5,6179,35,983,8987
1715,,,7,494,
1716,5,7736,51,483,10503
1717,5,6572,10,490,9144
1718,,,86,988,
1719,5,15837,51,483,24759
1720,,,7,494,
1721,,,164,996,
1722,4.9,3530,3,53,4893
1723,5,2533,35,983,3570
1724,5,8210,51,483,11681
1725,,,7,494,
1726,5,972,143,993,1301
1727,5,14033,51,483,21314
1728,5,23222,51,483,36943
1729,5,2269,51,483,3200
1730,5,2694,51,483,3887
1731,5,3876,10,490,5279
1732,5,1884,143,993,2721
1733,5,2234,35,983,3141
1734,,,86,988,
1735,5,28057,51,483,47361
1736,5,11887,51,483,16590
1737,5,3130,10,490,4499
1738,5,21190,51,483,32528
1739,5,1968,35,983,2695
1740,,,86,988,
1741,5,15892,51,483,23156
1742,,,86,988,
1743,5,1598,35,983,2260
1744,,,86,988,
1745,,,7,494,
1746,5,1181,143,993,1592
1747,,,7,494,
1748,5,19333,51,483,29669
1749,5,4620,35,983,6721
1750,5,2986,10,490,4065
1751,5,12987,51,483,19580
1752,5,2837,10,490,4084
1753,,,86,988,
1754,,,86,988,
1755,5,23610,51,483,37867
1756,5,2532,10,490,3451
1757,5,4060,51,483,5532
1758,5,4359,35,983,5827
1759,,,7,494,
1760,5,2429,10,490,3491
1761,5,11516,51,483,16880
1762,5,11938,51,483,16776
1763,5,1148,143,993,1540
1764,5,3589,35,983,5057
1765,5,29005,51,483,52674
1766,5,22459,51,483,37594
1767,5,6660,10,490,8988
1768,,,7,494,
1769,5,4952,35,983,6962
1770,,,164,996,
1771,,,7,494,
1772,5,3268,35,983,4539
1773,5,21506,51,483,33544
1774,,,86,988,
1775,,,86,988,
1776,,,7,494,
1777,,,164,996,
1778,,,86,988,
1779,,,86,988,
1780,,,164,996,
1781,5,10646,51,483,15769
1782,5,4285,10,490,5713
1783,5,3399,10,490,4864
1784,5,18380,51,483,27053
1785,5,5895,35,983,8353
1786,5,1281,10,490,1721
1787,5,8964,51,483,13110
1788,5,2155,10,490,3011
1789,5,4137,35,983,5628
1790,,,7,494,
1791,,,7,494,
1792,5,9878,51,483,14379
1793,5,706,35,983,971
1794,5,2402,35,983,3414
1795,5,1589,10,490,2286
1796,5,2604,10,490,3690
1797,5,21829,51,483,35680
1798,5,2012,35,983,2746
1799,5,3965,51,483,5461
1800,5,545,10,490,744
1801,5,832,51,483,1187
1802,5,13400,51,483,20162
1803,5,2507,10,490,3489
1804,5,5059,51,483,7271
1805,5,2595,35,983,3709
1806,,,86,988,
1807,,,86,988,
1808,5,1216,143,993,1759
1809,5,17257,51,483,26679
1810,5,12597,51,483,17731
1811,5,131,35,983,191
1812,5,6381,10,490,9116
1813,5,1448,143,993,2044
1814,5,15987,51,483,24463
1815,5,859,10,490,1166
1816,,,86,988,
1817,5,11194,51,483,16171
1818,,,7,494,
1819,,,164,996,
1820,,,164,996,
1821,,,86,988,
1822,,,7,494,
1823,,,86,988,
1824,5,28258,51,483,49506
1825,,,86,988,
1826,,,86,988,
1827,,,164,996,
1828,5,464,10,490,636
1829,5,434,143,993,595
1830,5,4102,51,483,5672
1831,5,14029,51,483,21286
1832,5,5636,10,490,7716
1833,5,2429,35,983,3457
1834,5,11928,51,483,17487
1835,5,8852,51,483,12774
1836,,,7,494,
1837,5,4977,10,490,6933
1838,5,813,10,490,1123
1839,5,14300,51,483,20762
1840,5,7267,51,483,10320
1841,,,164,996,
1842,5,1224,10,490,1762
1843,5,1952,10,490,2645
1844,5,1468,35,983,2055
1845,5,5423,35,983,7265
1846,,,7,494,
1847,5,3467,51,483,4677
1848,5,9694,51,483,13326
1849,5,25504,51,483,44010
1850,5,3960,35,983,5785
1851,5,13463,51,483,19358
1852,5,5220,35,983,7629
1853,5,296,35,983,428
1854,5,26768,51,483,46043
1855,5,2387,51,483,3250
1856,,,164,996,
1857,5,219,143,993,307
1858,,,164,996,
1859,,,7,494,
1860,,,7,494,
1861,5,27208,51,483,46249
1862,5,4211,51,483,5901
1863,5,199,35,983,291
1864,5,6535,35,983,9247
1865,5,2912,35,983,4004
1866,,,7,494,
1867,,,164,996,
1868,,,164,996,
1869,,,164,996,
1870,,,7,494,
1871,,,7,494,
1872,5,3024,10,490,4268
1873,5,192,51,483,276
1874,5,1817,143,993,2608
1875,5,611,143,993,811
1876,,,164,996,
1877,5,4592,51,483,6433
1878,5,2228,35,983,3114
1879,5,320,3,195,458
1880,,,7,494,
1881,5,5366,10,490,7474
1882,,,7,494,
1883,5,702,143,993,1012
1884,,,7,494,
1885,,,7,494,
1886,,,86,988,
1887,5,7108,51,483,10087
1888,,,7,494,
1889,5,12352,51,483,18369
1890,5,19720,51,483,31580
1891,5,2506,10,490,3652
1892,5,5991,10,490,8251
1893,,,7,494,
1894,,,7,494,
1895,5,7836,51,483,10748
1896,5,25718,51,483,41331
1897,,,164,996,
1898,,,7,494,
1899,5,3466,10,490,4846
1900,5,3346,10,490,4496
1901,5,2192,51,483,3025
1902,,,86,988,
1903,5,6319,51,483,9102
1904,5,6365,35,983,8860
1905,5,5167,51,483,7190
1906,5,65,143,993,91
1907,5,240,10,490,332
1908,5,1792,10,490,2393
1909,,,7,494,
1910,5,28453,51,483,48044
1911,5,497,35,983,684
1912,,,164,996,
1913,5,10798,51,483,15152
1914,5,1807,10,490,2602
1915,5,18989,51,483,30638
1916,,,7,494,
1917,,,86,988,
1918,5,752,143,993,997
1919,5,11984,51,483,17787
1920,,,7,494,
1921,5,26255,51,483,45656
1922,5,12034,51,483,17981
1923,5,11431,51,483,15952
1924,5,5620,35,983,7756
1925,5,3837,10,490,5195
1926,5,632,51,483,872
1927,,,86,988,
1928,5,21370,51,483,33792
1929,5,22227,51,483,36020
1930,,,7,494,
1931,5,6598,35,983,9281
1932,,,86,988,
1933,,,164,996,
1934,5,1054,143,993,1478
1935,,,86,988,
1936,5,2952,10,490,3940
1937,,,164,996,
1938,5,3047,10,490,4234
1939,5,2427,35,983,3371
1940,5,25219,51,483,43299
1941,,,86,988,
1942,,,164,996,
1943,,,164,996,
1944,,,164,996,
1945,5,5389,10,490,7432
1946,,,164,996,
1947,,,86,988,
1948,,,7,494,
1949,5,2063,35,983,2914
1950,,,7,494,
1951,,,86,988,
1952,5,6160,51,483,8387
1953,,,164,996,
1954,5,1695,3,195,2277
1955,5,587,143,993,781
1956,5,1559,143,993,2175
1957,5,200,143,993,267
1958,5,9030,51,483,13346
1959,5,27784,51,483,48311
1960,5,8423,51,483,12209
1961,,,164,996,
1962,5,10298,51,483,15201
1963,5,7859,51,483,11618
1964,,,164,996,
1965,,,7,494,
1966,,,86,988,
1967,,,7,494,
1968,,,7,494,
1969,5,25998,51,483,44855
1970,,,7,494,
1971,,,86,988,
1972,5,4192,35,983,5794
1973,,,164,996,
1974,5,10364,51,483,15431
1975,5,1243,35,983,1669
1976,5,3906,10,490,5348
1977,5,333,35,983,454
1978,,,86,988,
1979,5,11766,51,483,16975
1980,5,3288,35,983,4635
1981,,,164,996,
1982,5,8328,51,483,12002
1983,5,3252,10,490,4459
1984,5,4467,35,983,6494
1985,5,4152,10,490,5708
1986,5,719,143,993,1042
1987,5,23554,51,483,38862
1988,5,7160,51,483,9820
1989,,,164,996,
1990,,,86,988,
1991,5,4174,10,490,5752
1992,5,4470,10,490,6262
1993,,,86,988,
1994,,,164,996,
1995,5,10088,51,483,15123
1996,5,25719,51,483,43282
1997,5,5946,35,983,8155
1998,5,24792,51,483,41959
1999,5,5360,10,490,7224
2000,5,1890,51,483,2739
2001,5,4458,35,983,6058
2002,,,86,988,
2003,,,164,996,
2004,5,6110,35,983,8824
2005,5,5159,10,490,7461
2006,4.6,1122,7,53165,1492
2007,5,29157,51,483,53871
2008,,,7,494,
2009,5,4706,10,490,6866
2010,5,19204,51,483,29400
2011,5,16746,51,483,24252
2012,,,86,988,
2013,5,7460,51,483,10430
2014,5,1310,143,993,1847
2015,5,24354,51,483,40699
2016,,,164,996,
2017,,,7,494,
2018,5,5758,51,483,8153
2019,,,86,988,
2020,5,628,35,983,872
2021,5,1076,35,983,1445
2022,5,1370,10,490,1927
2023,5,6259,35,983,8775
2024,5,2003,143,993,2910
2025,5,1757,143,993,2468
2026,,,7,494,
2027,5,5153,10,490,7334
2028,,,164,996,
2029,5,29639,51,483,52556
2030,,,86,988,
2031,5,9626,51,483,13904
2032,5,2021,35,983,2942
2033,,,164,996,
2034,5,17336,51,483,26119
2035,,,86,988,
2036,5,4850,10,490,6645
2037,,,164,996,
2038,5,1778,35,983,2579
2039,,,164,996,
2040,5,4803,35,983,6648
2041,5,2417,35,983,3513
2042,5,6572,35,983,9174
2043,5,5572,51,483,7978
2044,5,466,143,993,629
2045,5,2492,35,983,3538
2046,5,4612,10,490,6271
2047,5,6176,35,983,8329
2048,,,86,988,
2049,,,86,988,
2050,5,729,35,983,1031
2051,,,164,996,
2052,5,2820,51,483,4101
2053,,,7,494,
2054,5,6190,51,483,8599
2055,,,164,996,
2056,5,5194,10,490,7144
2057,5,207,143,993,288
2058,5,28312,51,483,47758
2059,,,86,988,
2060,,,164,996,
2061,,,164,996,
2062,5,19942,51,483,30254
2063,5,4213,35,983,5867
2064,,,7,494,
2065,5,5852,51,483,8320
2066,,,86,988,
2067,5,12065,51,483,17820
2068,5,17617,51,483,26298
2069,5,631,35,983,904
2070,5,2694,35,983,3669
2071,,,86,988,
2072,,,7,494,
2073,5,4789,10,490,6742
2074,,,7,494,
2075,5,3552,35,983,4732
2076,5,2095,10,490,3036
2077,5,535,35,983,764
2078,,,7,494,
2079,5,6265,35,983,8433
2080,,,7,494,
2081,,,164,996,
2082,,,164,996,
2083,5,2782,10,490,4046
2084,5,1999,143,993,2836
2085,5,28486,51,483,48535
2086,,,7,494,
2087,5,1777,35,983,2553
2088,5,5771,51,483,8387
2089,,,86,988,
